date,btc_price,btc_mcap,alt_mcap,total_mcap,btc_dominance,alt_share,eth_btc,n_alts
2019-05-20,7981.13937895967,141364972111.36505,100408246967.6512,241773219079.01624,0.5847007069263706,0.41529929307362945,0.031626739949320526,10
2019-05-21,7983.80847738165,141427517230.1168,100977331894.62222,242404849124.739,0.5834351818487743,0.4165648181512257,0.0321673751209625,10
2019-05-22,7667.90211484512,135847466322.59747,94775219834.71004,230622686157.3075,0.5890464142366986,0.41095358576330143,0.031892753801024694,10
2019-05-23,7897.4712936879,139930198596.70416,96499055011.2546,236429253607.95874,0.5918480748948818,0.4081519251051182,0.03112900012174066,10
2019-05-24,7987.10036762127,141533553660.64325,97808423193.90897,239341976854.55222,0.5913444666944194,0.4086555333055806,0.031155142738049087,10
2019-05-25,8061.59176072472,142867668845.3807,98453864388.84457,241321533234.22528,0.5920220501280927,0.4079779498719073,0.031245499454050717,10
2019-05-26,8731.52495587376,154758245306.18896,104767666868.7025,259525912174.89148,0.5963113432846705,0.4036886567153295,0.030727088443699684,10
2019-05-27,8816.78670835769,156287836455.38348,109445029533.94647,265732865989.32996,0.588138903607275,0.41186109639272495,0.030920145866124564,10
2019-05-28,8719.12584833431,154574557917.51135,110128545905.54874,264703103823.0601,0.5839544594869436,0.4160455405130564,0.03110673056642257,10
2019-05-29,8655.48850613676,153465206972.54276,109454753633.86105,262919960606.4038,0.5836955346356646,0.4163044653643354,0.03111641945319747,10
2019-05-30,8271.62196317942,146675645809.6508,103044513593.84886,249720159403.49963,0.5873600519878382,0.41263994801216175,0.03074296708497256,10
2019-05-31,8556.222185564,151734802083.5124,107922772630.1845,259657574713.6969,0.5843650132325926,0.4156349867674074,0.03115556337581646,10
2019-06-01,8554.80732963179,151725858432.60037,106475829811.49411,258201688244.09448,0.587625353902273,0.412374646097727,0.030993116986006385,10
2019-06-02,8744.35374547049,155101923701.62546,109685367538.45296,264787291240.07843,0.5857604531366916,0.41423954686330844,0.030873298285312614,10
2019-06-03,8173.40127054354,144986880726.59973,102869758100.80733,247856638827.40704,0.5849626679863119,0.4150373320136881,0.030716436194743978,10
2019-06-04,7649.93933196961,135715984982.11952,96719435362.58919,232435420344.7087,0.5838868481440938,0.41611315185590625,0.03130182221328749,10
2019-06-05,7798.54446639392,138367954899.15903,99066425392.24387,237434380291.4029,0.5827629289799574,0.4172370710200426,0.031587638090071646,10
