date,open,high,low,close,volume_btc,sma20,sma50,sma200,ema12,ema26,rsi14,macd,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower,bb_pctb,bb_width,obv
2023-01-08,16615.0,17163.0,16552.0,17119.0,8683.355212,18450.15,26740.5968,24468.42855,17660.406673,20405.755762,36.096124,-2745.349089,-3219.803088,474.453999,18450.15,21856.819181,15043.480819,0.304626,0.369284,4431347.012791
2023-01-15,17124.0,21247.0,17108.0,20885.0,22558.27432,18516.55,26399.4604,24553.02605,18156.497954,20441.255335,50.753466,-2284.757381,-3032.793947,748.036566,18516.55,22056.10288,14976.99712,0.834569,0.382312,4453905.28711
2023-01-22,20879.0,23362.0,20358.0,22717.0,19225.130098,18652.05,26005.3956,24646.7611,18858.113653,20609.829014,56.036139,-1751.715361,-2776.57823,1024.862869,18652.05,22594.062353,14710.037647,1.015593,0.422689,4473130.417209
2023-01-29,22708.0,23954.0,22334.0,23746.0,12249.675275,18747.6,25638.7608,24745.0107,19610.096168,20842.137976,58.714969,-1232.041808,-2467.670945,1235.629138,18747.6,23068.059855,14427.140145,1.078457,0.460908,4485380.092483
2023-02-05,23748.0,24258.0,22504.0,22937.0,12764.215842,18923.5,25330.0228,24833.74145,20121.927527,20997.312941,55.834458,-875.385414,-2149.213839,1273.828425,18923.5,23609.934572,14237.065428,0.928204,0.495303,4472615.876642
2023-02-12,22942.0,23439.0,21454.0,21789.0,11672.386536,19072.45,25011.5492,24916.87285,20378.400215,21055.956427,51.940387,-677.556211,-1854.882313,1177.326102,19072.45,23921.528901,14223.371099,0.78011,0.50849,4460943.490106
2023-02-19,21790.0,25270.0,21376.0,24296.0,15673.496851,19334.7,24728.6914,25011.8746,20981.107874,21295.959654,58.712408,-314.85178,-1546.876207,1232.024427,19334.7,24691.515177,13977.884823,0.963083,0.554114,4476616.986957
2023-02-26,24271.0,25250.0,22770.0,23562.0,12952.198891,19540.55,24444.1206,25103.8797,21378.168201,21463.814495,56.21485,-85.646293,-1254.630224,1168.983931,19540.55,25206.02013,13875.07987,0.854909,0.579868,4463664.788065
2023-03-05,23560.0,23990.0,22000.0,22428.0,10223.814624,19698.75,24067.8378,25187.4731,21539.680786,21535.235643,52.499159,4.445143,-1002.815151,1007.260293,19698.75,25499.579281,13897.920719,0.735247,0.588954,4453440.973441
2023-03-12,22427.0,22590.0,19569.0,22183.0,19729.975813,19829.2,23574.21,25263.51635,21638.652973,21583.218188,51.704006,55.434784,-791.165164,846.599948,19829.2,25729.432084,13928.967916,0.699467,0.595105,4433710.997629
2023-03-19,22190.0,28474.0,21900.0,28054.0,32219.377033,20200.5,23207.2586,25362.78635,22625.629438,22062.535359,65.276335,563.094079,-520.313315,1083.407394,20200.5,27104.34926,13296.65074,1.068777,0.683533,4465930.374661
