date,open,high,low,close,volume_btc,sma20,sma50,sma200,ema12,ema26,rsi14,macd,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower,bb_pctb,bb_width,obv
2020-08-31,11357.98,12473.0,10559.59,11655.0,194201.641404,8110.9415,6075.3034,,9212.096483,8019.934235,61.905334,1192.162248,966.952606,225.209642,8110.9415,12827.881445,3394.001555,0.875673,1.163105,3390939.636615
2020-09-30,11658.48,12065.82,9825.07,10778.22,210918.708829,8479.197,6278.3912,,9453.038562,8224.251699,58.607903,1228.786863,1019.319458,209.467406,8479.197,12805.399116,4152.994884,0.765709,1.020427,3180020.927786
2020-10-31,10780.83,14100.0,10380.0,13816.08,182294.479309,8980.433,6543.2978,,10124.275707,8638.461203,65.470647,1485.814504,1112.618467,373.196037,8980.433,13340.751282,4620.114718,1.054506,0.971071,3362315.407095
2020-11-30,13799.44,19864.15,13220.0,19700.19,288240.284237,9760.6385,6925.137,,11597.49329,9457.848521,74.343686,2139.644769,1318.023727,821.621042,9760.6385,15658.837396,3862.439604,1.342592,1.208568,3650555.691332
2020-12-31,19703.53,29300.0,17569.58,28992.79,256185.68359,10946.828,7491.0526,,14273.692784,10904.881223,82.146465,3368.811561,1728.181294,1640.630267,10946.828,20901.763212,991.892788,1.406383,1.81878,3906741.374922
2021-01-31,28999.63,42000.0,27734.0,33141.38,457460.829786,12176.537,8139.039,,17176.413894,12552.029281,84.423972,4624.384613,2307.421958,2316.962656,12176.537,25975.811726,-1622.737726,1.259636,2.266535,4364202.204708
2021-02-28,33110.32,58354.14,32333.01,45240.96,240350.583324,13900.58,9024.5322,,21494.036372,14973.431556,88.87961,6520.604816,3150.058529,3370.546286,13900.58,33819.933424,-6018.773424,1.286682,2.865974,4604552.788032
2021-03-31,45261.56,61781.83,45020.25,58782.58,157899.395198,16335.442,10180.904,,27230.735392,18218.553663,91.730681,9012.181728,4322.483169,4689.698559,16335.442,44138.931035,-11468.047035,1.263342,3.404069,4762452.18323
2021-04-30,58789.96,64895.22,47004.2,57775.27,139623.602284,18744.498,11312.5852,,31929.894562,21148.680799,89.884601,10781.213763,5614.229288,5166.984475,18744.498,51671.427171,-14182.431171,1.092688,3.513237,4622828.580947
2021-05-31,57790.66,59603.0,30066.0,37341.41,209751.849385,20196.646,12038.0072,,32762.435399,22348.142222,62.435005,10414.293177,6574.242066,3840.051111,20196.646,53709.222338,-13315.930338,0.755796,3.318628,4413076.731561
2021-06-30,37279.89,41341.57,28600.0,35037.23,144223.400194,21491.004,12711.7476,,33112.403799,23288.07465,60.202384,9824.329149,7224.259483,2600.069667,21491.004,55196.115492,-12214.107492,0.700952,3.136672,4268853.331368
2021-07-31,35059.71,42411.32,29296.39,41490.13,79968.049416,23187.977,13495.59,,34401.284753,24636.375046,64.076629,9764.909707,7732.389527,2032.52018,23187.977,57329.478095,-10953.524095,0.768034,2.944759,4348821.380784
2021-08-31,41489.16,50562.11,37300.0,47156.09,80596.17351,25187.3635,14389.402,,36363.562483,26304.50208,67.104708,10059.060404,8197.723703,1861.336701,25187.3635,60018.676623,-9643.949623,0.815359,2.765777,4429417.554294
