date,btc_price,btc_mcap,alt_mcap,n_alts,eth_btc,alt_share
2016-09-03,600.374406779661,9517044202.16175,2241183812.5704546,7,0.019811741623026412,0.19060557507155113
2016-09-04,610.538913325541,9679536501.882921,2284368986.2697663,7,0.019248087939752266,0.1909384012212294
2016-09-05,607.526964172998,9632847972.864058,2279104427.5921454,7,0.019380303701416364,0.19132920876218917
2016-09-06,612.995458270017,9720597611.282673,2251756580.544414,7,0.019128831592752665,0.1880796829483689
2016-09-07,615.659819111631,9764017563.17909,2239490883.5556407,7,0.018819485340779016,0.1865696928105083
2016-09-08,630.550172004676,10001305153.766212,2244947171.0239263,7,0.018095315208938815,0.18331707623559826
2016-09-09,622.977884044418,9882305092.323006,2258489004.259631,7,0.01871708917010515,0.18602481734661372
2016-09-10,624.752640444185,9911668531.040775,2298959259.844348,7,0.01944975237076359,0.1882752712813385
2016-09-11,608.246675920514,9651049157.894152,2219111814.6850777,7,0.019174073477357185,0.18694875493359833
2016-09-12,607.70737270602,9643730238.313738,2229694512.5846357,7,0.019586605260592208,0.18778865907378
2016-09-13,608.694296317943,9660647196.728384,2240970930.2402806,7,0.01960901197620661,0.18829128159996297
2016-09-14,609.41308766803,9673243560.642334,2253501174.9962835,7,0.01956297448421295,0.1889452004671935
2016-09-15,607.070262594974,9637224394.641556,2551028833.193325,7,0.01972925044298317,0.20930225074151085
2016-09-16,607.806438047925,9649967224.211348,2425853603.2069674,7,0.020741067062125598,0.20088519346850806
2016-09-17,607.381449678551,9644457346.260689,2436760797.7269998,7,0.02109015599262623,0.20169826988346143
2016-09-18,611.533460315605,9711494483.764973,2384343705.5108657,7,0.020347911332107154,0.19712099882625936
2016-09-19,608.871306312098,9670230232.928843,2442106160.611982,7,0.021396620212349532,0.2016213950195678
2016-09-20,608.371748626534,9663444447.739107,2574753851.1494546,7,0.024190019809935896,0.21038667524968005
2016-09-21,596.945756633548,9483191383.893663,2485021286.3981166,7,0.023068089125325583,0.2076351210374617
2016-09-22,595.564716540035,9462301606.76385,2443648608.707987,7,0.022158258746569473,0.20524599586620598
2016-09-23,602.378784921099,9571587218.917587,2519572636.98972,7,0.022194551930637584,0.20838138499663844
2016-09-24,602.687359731151,9577740940.488804,2508135348.1965084,7,0.021505966982885382,0.20752614773531994
2016-09-25,600.610054880187,9546117896.707888,2595057564.4265904,7,0.021787097645147444,0.21374022414334723
2016-09-26,606.778810637055,9645324787.899807,2528888653.3133583,7,0.021197421024125872,0.20772501365487425
2016-09-27,605.151613734658,9620722203.564297,2626386068.764028,7,0.02164431329885711,0.21444948557352142
2016-09-28,604.686494389246,9614446389.372383,2801834391.1494393,7,0.022025200220065738,0.22565810492501492
2016-09-29,605.202561952075,9623733604.422766,2741720400.88508,7,0.021700992116348673,0.22172420031712559
2016-09-30,608.865840736412,9683066604.838776,2693183815.81993,7,0.02177770023086981,0.21760902731286116
2016-10-01,615.408478842782,9788324852.837257,2606739081.2307754,7,0.021509965079503,0.21030460956850017
2016-10-02,611.748578316774,9731190837.240904,2643624760.7844787,7,0.02171475640912406,0.21362942662404721
2016-10-03,612.590347399182,9745737268.449846,2635317471.6216397,7,0.022038431763020998,0.21285080527851893
2016-10-04,610.007881355932,9705857423.9346,2564340233.5816326,7,0.02184567854195596,0.2089893174630989
2016-10-05,612.147780946815,9741183302.076601,2484759472.9188485,7,0.021373052764326567,0.20323663529659972
2016-10-06,611.76086277031,9736257394.045553,2458476972.8446608,7,0.02104250641933211,0.2016015190556052
2016-10-07,617.905705143191,9835157903.195011,2449580365.226323,7,0.02053783946273043,0.19940028934300688
2016-10-08,619.301001753361,9858675006.110096,2406875386.3763757,7,0.019769875394688805,0.19623052446556002
2016-10-09,617.101041320865,9824887958.640614,2421549657.6820564,7,0.01958477858511477,0.1977350257722697
2016-10-10,618.0852,9841514816.562908,2431530149.5317965,7,0.019047937424712807,0.19811955030305017
2016-10-11,642.981387258913,10239043682.012732,2447326291.872911,7,0.018297229879211434,0.1929098943914318
2016-10-12,636.59793220339,10138537354.268984,2446492457.149573,7,0.018577828789412023,0.1943970331265993
2016-10-13,635.444095324372,10121177916.067327,2448391879.419305,7,0.018819231225216386,0.19478724564610406
2016-10-14,639.586090298071,10188237763.530691,2458607463.5109534,7,0.018613572218858346,0.19440480367814794
2016-10-15,637.283759322034,10152694136.809776,2438235370.545284,7,0.018762629806327445,0.19365014863445745
2016-10-16,642.913042548217,10243420099.577934,2450979966.343923,7,0.018605629252548397,0.19307568326317237
2016-10-17,639.137536469901,10184264279.6167,2428477342.3042593,7,0.018726675270677604,0.19254159128127726
2016-10-18,635.576508591467,10128752915.953718,2527479006.2512703,7,0.01974596762137834,0.19970233018698735
2016-10-19,629.640708036236,10035141891.057276,2511742644.7456913,7,0.019046585776431292,0.20018855179374187
2016-10-20,628.598901110462,10019590594.072344,2598474375.4169374,7,0.01918945704305295,0.2059328733605428
2016-10-21,630.90620338983,10057661337.450005,2557832481.9779286,7,0.019150086761084394,0.2027532586983517
2016-10-22,654.508630976037,10435141081.461397,2527211711.8820696,7,0.01840137473371066,0.19496550913039984
2016-10-23,651.961956750438,10395711779.677055,2539367304.405989,7,0.01834004934463389,0.19631633389321504
2016-10-24,650.027167153711,10366022953.71365,2524072342.1179714,7,0.018347607245580506,0.19581487058006483
2016-10-25,655.792505084746,10459102589.22524,2456259396.614348,7,0.017271688860112076,0.1901812275418523
2016-10-26,675.109869316189,10768355905.425896,2461677933.815104,7,0.01702544801378402,0.18606739511985476
2016-10-27,686.523327060199,10951796742.256786,2411299228.075068,7,0.01671596056071146,0.18044465395059098
2016-10-28,690.390654938632,11014802220.446806,2325039061.4482603,7,0.016118933223365235,0.17429285793705965
2016-10-29,715.445469316189,11415870485.88642,2217835087.4508653,7,0.014555043095284674,0.16267294870942262
2016-10-30,699.333410987726,11160250070.845316,2351479926.719494,7,0.016067455765534436,0.17403248341576513
2016-10-31,698.897727995325,11154581487.060925,2312908920.145188,7,0.015706135803814525,0.1717401572387688
2016-11-01,730.578480011689,11661529206.407904,2284036970.6962037,7,0.01479266479155626,0.1637823048336428
2016-11-02,740.367055523086,11819005784.7067,2306273941.7998886,7,0.014633391429789346,0.16327279788109852
2016-11-03,689.939206954997,11015326935.81564,2302807828.3509793,7,0.015753360347544865,0.1729076833301647
2016-11-04,705.432016656926,11263702567.809874,2339801457.5108457,7,0.01581186821554846,0.1719999092260115
2016-11-05,706.819325569842,11287152646.526196,2354486384.9538245,7,0.015764315830772924,0.17259556417821295
2016-11-06,715.896879777908,11433480682.430628,2320417928.7863684,7,0.015356839690624203,0.16870983234484155
2016-11-07,706.181216773816,11279602080.23292,2336643746.4954414,7,0.015457344980112527,0.17160704765690013
2016-11-08,711.835846580947,11371425389.707573,2327582196.8229175,7,0.015254653851841082,0.16990881873162153
2016-11-09,721.50150993571,11527158053.369602,2292442863.5048323,7,0.014771232631965166,0.1658834344995913
2016-11-10,713.407615604909,11399343106.154873,2271399890.654507,7,0.01474670478068304,0.16615043463143372
2016-11-11,715.703310637055,11437483628.03898,2261342680.932109,7,0.014377542061678765,0.1650756517331124
2016-11-12,703.847551139685,11249497647.672243,2224493333.7252717,7,0.01404907967740742,0.1650953556965012
2016-11-13,703.626435300994,11247212520.857395,2255081714.138719,7,0.014379330040977223,0.16701470690024317
2016-11-14,705.643584161309,11280973045.061352,2234666370.1530037,7,0.014195875342659073,0.16533930075387132
2016-11-15,712.3471528346,11389530640.510002,2238407092.668612,7,0.014377439047177365,0.16425134429686894
2016-11-16,742.050117592051,11866029637.542957,2183934238.262951,7,0.013506611407606579,0.1554405589628379
2016-11-17,735.318080537697,11759839928.483047,2173212444.824703,7,0.013516229538364571,0.155975330214651
2016-11-18,749.57872729398,11989295191.841568,2154759253.9481797,7,0.012698059039532713,0.15234381783573986
2016-11-19,751.213819403858,12016781422.212252,2148481753.1240463,7,0.012913082290753823,0.15167256171172683
2016-11-20,730.350813617767,11684215201.375418,2132291769.3571806,7,0.013129186750817352,0.15432929421843003
2016-11-21,736.506983927528,11783981824.937866,2118330108.3276932,7,0.012949725372906866,0.15237250599009625
2016-11-22,747.997677966102,11969083798.737316,2138446901.932183,7,0.013173579707298303,0.15158194210633186
2016-11-23,741.240317942724,11862317940.850012,2107450950.4889975,7,0.013207794897872622,0.1508579681511823
2016-11-24,737.35497597896,11801632651.3492,2023229977.9206717,7,0.012506027009098473,0.1463472030193709
2016-11-25,739.685200175336,11840334132.942488,2051325233.5551884,7,0.01272685065325792,0.14766596123875173
2016-11-26,734.652925891292,11761186228.25124,2046636452.0626605,7,0.012675449784520919,0.14822296747629823
2016-11-27,727.741115838691,11651843795.124857,2008001307.4146316,7,0.012249738702350963,0.14700029849103677
2016-11-28,730.082483752192,11690828044.04396,1969215843.2841625,7,0.011891388497401002,0.14415882258701418
2016-11-29,731.646435710111,11717234335.108929,1915787532.3391032,7,0.011164322286219809,0.14052552331875046
2016-11-30,742.20445131502,11887637165.36728,1971944925.0838916,7,0.011596827954611805,0.14228025868417069
2016-12-01,753.674910111046,12072731073.248068,1948116083.4339478,7,0.011220205218599968,0.13894424934983476
2016-12-02,772.302382729398,12372495475.0148,1867117504.3527417,7,0.009932952505066072,0.13112136594288748
2016-12-03,766.110468147283,12274946446.740051,1886801450.4524531,7,0.010303973269802586,0.13323224393978247
2016-12-04,766.380139099942,12280685032.174324,1825457705.7876842,7,0.009752982026860483,0.12940870794360176
2016-12-05,752.670726241964,12062431723.948215,1743721211.2692451,7,0.008946168446479821,0.12630029664681386
2016-12-06,759.117325774401,12167169392.183828,1972263260.4521573,7,0.010244797694553102,0.13948673252349147
2016-12-07,764.987650087668,12262923083.656824,2092144186.6632845,7,0.010922253891100867,0.1457425553824403
2016-12-08,767.659224634717,12307255552.189903,2024286185.3094494,7,0.010765544397470453,0.14124692390999227
2016-12-09,771.902321098773,12376584249.493677,2059950697.344975,7,0.011001943764106814,0.14269010568883553
2016-12-10,775.474561309176,12435140630.466925,1980818575.5530024,7,0.010473409718842091,0.13740456304328585
2016-12-11,770.496150496786,12357110240.990784,2022937459.9365327,7,0.01068103810679341,0.14067668633714484
2016-12-12,778.506599064874,12487098790.320066,2029933835.2264721,7,0.010945526923004554,0.13983118227992886
2016-12-13,778.930694564582,12495634322.765184,2021676143.164108,7,0.010796931106031901,0.13925968917650305
2016-12-14,776.963961484512,12465433894.538868,1992824517.9405072,7,0.01060524566650477,0.13783295754490305
2016-12-15,776.176781998831,12454036745.728294,2042755057.077322,7,0.010065423481097128,0.1409108363329037
2016-12-16,782.230215897136,12552466736.264204,2065524965.7384367,7,0.010045007261324549,0.14130018732022287
